event_name,event_lat,event_lon,stop_id,stop_name,stop_lat,stop_lon,distance,start_date,end_date,estimated_passengers,distance_weight,demand_score
NMD26: Jack,53.3346479,-6.2587823,8220DB001013,Earlsfort Terrace,53.334181,-6.258346,0.0006390252733648,2026-04-19T00:00:00Z,2026-04-19T00:00:00Z,500,610.1187188816634,305059.3594408317
An Evening with Katriona O'Sullivan,53.3346479,-6.2587823,8220DB001013,Earlsfort Terrace,53.334181,-6.258346,0.0006390252733648,2026-04-22T00:00:00Z,2026-04-22T00:00:00Z,500,610.1187188816634,305059.3594408317
Archipelago: A Fusion of Traditional Music from Ireland and Java,53.3346479,-6.2587823,8220DB001013,Earlsfort Terrace,53.334181,-6.258346,0.0006390252733648,2026-04-23T00:00:00Z,2026-04-23T00:00:00Z,1200,610.1187188816634,732142.4626579961
Connor McKeon: The Soul of Motown,53.3346479,-6.2587823,8220DB001013,Earlsfort Terrace,53.334181,-6.258346,0.0006390252733648,2026-04-23T00:00:00Z,2026-04-23T00:00:00Z,500,610.1187188816634,305059.3594408317
"Dublin's Theatre Royal, Remembered",53.3346479,-6.2587823,8220DB001013,Earlsfort Terrace,53.334181,-6.258346,0.0006390252733648,2026-04-24T00:00:00Z,2026-04-24T00:00:00Z,500,610.1187188816634,305059.3594408317
UCD Composition Ensemble,53.3346479,-6.2587823,8220DB001013,Earlsfort Terrace,53.334181,-6.258346,0.0006390252733648,2026-04-24T00:00:00Z,2026-04-24T00:00:00Z,500,610.1187188816634,305059.3594408317
Peter and the Wolf & The Young Person's Guide to the Orchestra with NSOI,53.3346479,-6.2587823,8220DB001013,Earlsfort Terrace,53.334181,-6.258346,0.0006390252733648,2026-04-26T00:00:00Z,2026-04-26T00:00:00Z,500,610.1187188816634,305059.3594408317
The Four Seasons Chamber Music Series: Clair de Lune,53.3346479,-6.2587823,8220DB001013,Earlsfort Terrace,53.334181,-6.258346,0.0006390252733648,2026-04-26T00:00:00Z,2026-04-26T00:00:00Z,1200,610.1187188816634,732142.4626579961
"Perspectives: Eiko Ishibashi, Jim O’Rourke & Caoimhín Ó Raghallaigh",53.3346479,-6.2587823,8220DB001013,Earlsfort Terrace,53.334181,-6.258346,0.0006390252733648,2026-04-26T00:00:00Z,2026-04-26T00:00:00Z,500,610.1187188816634,305059.3594408317
Banff Mountain Film Festival Tour,53.3346479,-6.2587823,8220DB001013,Earlsfort Terrace,53.334181,-6.258346,0.0006390252733648,2026-04-28T00:00:00Z,2026-04-28T00:00:00Z,2000,610.1187188816634,1220237.4377633268
NSOI: E.T. The Extra-Terrestrial in Concert,53.3346479,-6.2587823,8220DB001013,Earlsfort Terrace,53.334181,-6.258346,0.0006390252733648,2026-04-30T00:00:00Z,2026-05-01T00:00:00Z,1500,610.1187188816634,915178.0783224951
